Процент_завершения;Базовая_длительность;Базовое_начало;Базовое_окончание;Начало;Окончание;Длительность;Причины_отклонений;Заметки;Уровень_структуры;БЛОК;Ид;Уникальный_идентификатор;Предшественники;Последователи;Дата_ограничения;Название;ЛОТ;ID_проекта;Уровень;Шифр_ПД_и_РД;Отклонение_начала;Отклонение_окончания
0%;62 д;01.07.26;31.08.26;12.09.26;21.09.26;10 д;;;5;СМР;991;1363;990;"1036ОН-33 д;992НН+5 д;1009НН+5 д;1010НН+5 д;1011НН+5 д;1012НН+5 д;1013НН+5 д;1014НН+5 д;1016НН+5 д;1017НН+5 д";НД;Устройство плоских однослойных кровель из пвх мембран ecoplast v-rp (1,2 мм) (со сваркой полотен) с укладкой разделительного слоя по утеплителю, с устройством примыканий;;;5;;73 д;21 д
0%;62 д;01.07.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;992;1364;991НН+5 д;1036ОН-33 д;НД;Система дождевой канализации (сифонно-вакуумная система внутреннего водостока) с врезкой в колодец;;;5;;78 д;31 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;3;СМР;993;1367;;;НД;ОКНА;ЛОТ №12;;4;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;4;СМР;994;1368;;;НД;Наружные;12.1;;4;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;5;СМР;995;1369;986;;НД;Наружные оконные блоки с ламинацией;;;5;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;3;СМР;996;1376;;;НД;ДВЕРИ, РАСПАШНЫЕ ВОРОТА;ЛОТ №14;;4;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;4;СМР;997;1377;;;НД;Наружные;14.1;;4;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;5;СМР;998;1378;986;;НД;Наружные двери металлические утепленные 2080*1670мм;;;5;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;5;СМР;999;1379;986;;НД;Наружные двери металлические утепленные 2080*1260мм;;;5;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;4;СМР;1000;1380;;;НД;Внутренние;14.2;;4;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;5;СМР;1001;1381;986;;НД;Внутренние противопожарные двери металлические 2080*970мм;;;5;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;3;СМР;1002;1382;;;НД;КОЗЫРЬКИ;ЛОТ №15;;4;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;4;СМР;1003;1383;986;1036ОН-63 д;НД;Стеклянный козырек 2х1,2 м (две тяги, тонированное стекло триплекс 8+8);;;5;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;23.08.26;01.09.26;10 д;;;3;СМР;1004;1384;982;;НД;ОГНЕЗАЩИТА;ЛОТ №16;;4;;53 д;-29 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;3;СМР;1005;1394;;;НД;ДЕКОР ФАСАДОВ;ЛОТ №18;;4;;74 д;-8 д
0%;92 д;01.07.26;30.09.26;13.09.26;22.09.26;10 д;;;4;СМР;1006;1395;986;"225ОН-153 д;226ОН-153 д";НД;Монтаж ламелей вертикальных, горизонтальных;;;5;;74 д;-8 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;3;СМР;1007;1396;;;НД;ВНУТРЕННИЕ СЕТИ;ЛОТ №19;;4;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;4;СМР;1008;1397;;;НД;ВНУТРЕННИЕ СЕТИ: ВОДОСНАБЖЕНИЕ, ВОДОТВЕДЕНИЕ, ОТОПЛЕНИЕ, ВЕНТИЛЯЦИЯ;19.1;;4;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;1009;1398;991НН+5 д;"1036ОН-33 д;1019НН+10 д;1020НН+10 д";НД;Хозяйственно-бытовой водопровод (холодное и горячее водоснабжение) А+;;;5;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;1010;1399;991НН+5 д;1036ОН-33 д;НД;Хозяйственно-бытовой водопровод, включая пожарный водопровод (холодное и горячее водоснабжение) Light Industrial;;;5;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;1011;1400;991НН+5 д;1036ОН-33 д;НД;Система хоз-бытовой и фекальной канализации Light Industrial;;;5;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;1012;1401;991НН+5 д;1036ОН-33 д;НД;Вентиляция Light Industrial;;;5;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;1013;1402;991НН+5 д;1036ОН-34 д;НД;Отопление и теплоснабжение Light Industrial;;;5;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;1014;1403;991НН+5 д;1036ОН-33 д;НД;Отопление и теплоснабжение КПП;;;5;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;4;СМР;1015;1405;;;НД;ВНУТРЕННИЕ СЕТИ: ЭЛЕТРОСНАБЖЕНИЕ;19.2;;4;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;1016;1406;991НН+5 д;1036ОН-33 д;НД;Электроснабжение (ЭОМ) А+;;;5;;259 д;31 д
0%;243 д;01.01.26;31.08.26;17.09.26;01.10.26;15 д;;;5;СМР;1017;1407;991НН+5 д;1036ОН-33 д;НД;Светильники А+;;;5;;259 д;31 д
0%;91 д;01.08.26;30.10.26;27.09.26;11.10.26;15 д;;;3;СМР;1018;1415;;;НД;ОТДЕЛОЧНЫЕ РАБОТЫ;ЛОТ №20;;4;;57 д;-19 д
0%;91 д;01.08.26;30.10.26;27.09.26;11.10.26;15 д;;;4;СМР;1019;1416;1009НН+10 д;"225ОН-153 д;226ОН-153 д;1036ОН-93 д;1031;1149";НД;"Отделочные работы (потолок - окраска, сан.узел - грильято; стены - штукатурка под бетон, сан.узел - керамогранит/окраска; полы - ламинат; перегородки - ГКЛВ/ГКЛВО). Двери, окна, лестница -НЕ ВХОДЯТ В СТОИМОСТЬ.";;;5;;57 д;-19 д
0%;91 д;01.08.26;30.10.26;27.09.26;11.10.26;15 д;;;4;СМР;1020;1419;1009НН+10 д;1149;НД;Внутренние двери деревянные размером 970*2080мм;;;5;;57 д;-19 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;3;СМР;1021;1420;;;НД;РЕКЛАМА;;;4;;43 д;-38 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;4;СМР;1022;1421;986;;НД;Номерация h=1,8 м (1 цифра);;;5;;43 д;-38 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;4;СМР;1023;1422;986;;НД;Номерация h=1,8 м (1 световая цифра);;;5;;43 д;-38 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;4;СМР;1024;1423;986;;НД;Буквенное обозначение h=1м (например, BLOCK А);;;5;;43 д;-38 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;4;СМР;1025;1424;986;;НД;Буквенное обозначение h=1м (например, BLOCK А - световая);;;5;;43 д;-38 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;4;СМР;1026;1425;986;;НД;Логотип на стене (световые буквы h=1 м) INDASTRIAL CITY;;;5;;43 д;-38 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;4;СМР;1027;1426;986;;НД;Логотип на стене (световые буквы h=3 м) INDASTRIAL CITY;;;5;;43 д;-38 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;4;СМР;1028;1427;986;;НД;Логотип на кровле 21х21 м из ПВХ мембраны INDASTRIAL CITY;;;5;;43 д;-38 д
0%;91 д;01.08.26;30.10.26;13.09.26;22.09.26;10 д;;;4;СМР;1029;1428;986;;НД;Художественная покраска стен;;;5;;43 д;-38 д
0%;91 д;01.07.26;29.09.26;12.10.26;21.10.26;10 д;;;3;СМР;1030;1429;;;НД;КЛИНИНГ;ЛОТ №30;;4;;103 д;22 д
0%;91 д;01.07.26;29.09.26;12.10.26;21.10.26;10 д;;;4;СМР;1031;1430;"1019;1036";"1033;1035";НД;Клининг;;;5;;103 д;22 д
0%;62 д;01.07.26;31.08.26;22.10.26;22.10.26;1 д;;;3;СМР;1032;1431;;;НД;Непредвиденные 10%;;;4;;113 д;52 д
0%;62 д;01.07.26;31.08.26;22.10.26;22.10.26;1 д;;;4;СМР;1033;1432;1031;;НД;Непредвиденные 10%;;;5;;113 д;52 д
0%;30 д;01.10.24;30.10.24;22.10.26;22.10.26;1 д;;;3;СМР;1034;1433;;;НД;ГУ 5% от стоимости работ;;;4;;751 д;722 д
0%;30 д;01.10.24;30.10.24;22.10.26;22.10.26;1 д;;;4;СМР;1035;1434;1031;;НД;ГУ 5% от стоимости работ;;;5;;751 д;722 д
0%;1 д;31.07.26;31.07.26;30.08.26;30.08.26;1 д;;;3;СМР;1036;1435;"980ОН-33 д;982ОН-33 д;984ОН-33 д;986ОН-33 д;988ОН-33 д;989ОН-33 д;990ОН-33 д;991ОН-33 д;992ОН-33 д;1003ОН-63 д;1009ОН-33 д;1010ОН-33 д;1011ОН-33 д;1012ОН-33 д;1013ОН-34 д;1014ОН-33 д;1016ОН-33 д;1017ОН-33 д;1019ОН-93 д";"1145;1031";НД;Завершение СМР по КПП до ЗОС;;;5;;30 д;30 д
0%;518 д;НД;НД;01.10.24;29.01.27;851 д;;;1;СМР;1037;1489;;;НД;Этап. ВНУТРЕННЯЯ ПРИЕМКА ОБЪЕКТА УК;60.1;;2;;0 д;0 д
0%;30 д;НД;НД;20.10.26;29.10.26;10 д;;;2;СМР;1038;1490;"1150;1151;1152;1147;1148";;НД;Приказ о внутренней приемке объекта . Состав участников: Строит. Управление, Сл Тех Надзора, Сл. Экспл, Сл. Заказчика, УК, представитель ЧОО;;;5;;0 д;0 д
0%;60 д;НД;НД;20.10.26;18.11.26;30 д;;;2;СМР;1039;1491;"1150;1151;1152;1147;1148";;НД;Проверка документации на соответствие построенному объекту: ИРД, ПД, РД, ИД, Справки о выполнении ТУ (журналы, паспорта, сертификаты и т.д.);;;5;;0 д;0 д
0%;60 д;НД;НД;20.10.26;18.11.26;30 д;;;2;СМР;1040;1492;"1150;1151;1152;1147;1148";1041;НД;Локальные проведения испытаний по каждой системе;;;5;;0 д;0 д
0%;60 д;НД;НД;19.11.26;23.11.26;5 д;;;2;СМР;1041;1493;1040;1042;НД;Акт о проведении локальных испытаний по каждой системе в отдельности;;;5;;0 д;0 д
0%;60 д;НД;НД;24.11.26;03.12.26;10 д;;;2;СМР;1042;1494;1041;;НД;Программа проведения комплексных испытаний, согласованная всеми участниками;;;5;;0 д;0 д
0%;60 д;НД;НД;01.10.24;30.10.24;30 д;;;2;СМР;1043;1495;;"1093;1044;1105";НД;Проведение комплексных испытаний (НВК, ВК, ЭОМ, ЭС, Газ и т. Д.);;;5;;0 д;0 д
0%;60 д;НД;НД;31.10.24;04.11.24;5 д;;;2;СМР;1044;1496;1043;;НД;Акт о проведении комплексных испытаний;;;5;;0 д;0 д
0%;60 д;НД;НД;01.12.26;30.12.26;30 д;;;2;СМР;1045;1497;"1150;1151;1152;1147;1148;1149";;НД;Проверка журналов по должной осмотрительности;;;5;;0 д;0 д
0%;60 д;НД;НД;01.12.26;30.12.26;30 д;;;2;СМР;1046;1498;"1150;1151;1152;1147;1148;1149";;НД;Подготовка актов//протоколов// дефектовочной ведомости по результатам проведения работ графика;;;5;;0 д;0 д
0%;60 д;НД;НД;01.12.26;30.12.26;30 д;;;2;СМР;1047;1499;"1150;1151;1152;1147;1148;1149";1048;НД;акт о приемке в гарантийную эксплуатацию сроком 2 года на смр и 1 год на инженерное оборудование с ДАТЫ получения Разрешения на ВВОД и даты устранения последнего замечания по дефектовочной ведомости;;;5;;0 д;0 д
0%;91 д;НД;НД;31.12.26;29.01.27;30 д;;;2;СМР;1048;1500;1047;;НД;Сформированная документация для передачи Резиденту : ИРД, ПД, РД, ИД . ПРИМЕЧАНИЕ: (в случае не единого складского комплекса, а разделенного по боксам), ВСЯ ДОКУМЕНТАЦИЯ формируется на каждый бокс, в части инженерных сетей, систем, оборудования, вкл. все ;;;5;;0 д;0 д
0%;91 д;НД;НД;05.10.26;03.11.26;30 д;;;2;СМР;1049;1501;"1150ОН-15 д;1151ОН-15 д;1152ОН-15 д;1147ОН-15 д;1148ОН-15 д";;НД;* Исполнительная съемка с фактическим метражом по каждой сети, с учетом балансового разграничения между балансом Резидента и УК;;;5;;0 д;0 д
0%;61 д;НД;НД;01.12.26;05.12.26;5 д;;;2;СМР;1050;1502;"1150;1151;1152;1147;1148;1149";;НД;* Акт показаний приборов учета после выхода СУ с объекта;;;5;;0 д;0 д
0%;306 д;НД;НД;01.06.26;30.06.26;30 д;;;2;СМР;1051;1503;;;НД;Сдача сети НВК:;60.3;;4;;0 д;0 д
0%;242 д;НД;НД;01.06.26;30.06.26;30 д;;;3;СМР;1052;1504;1152;"1093;1105";НД;Получение от сетевой организацией  Акта ТП и заключение единого договора водоснабжения и водоотведения;;;5;;0 д;0 д
0%;59 д;НД;НД;22.09.26;10.12.26;80 д;;;2;СМР;1053;1505;;;НД;Сдача сети электроснабжения:;60.2;;4;;0 д;0 д
0%;59 д;НД;НД;22.09.26;01.10.26;10 д;;;3;СМР;1054;1506;1150;1055;НД;Проведение РЭС проверки о выполнении ТУ;;;5;;0 д;0 д
0%;59 д;НД;НД;02.10.26;06.10.26;5 д;;;3;СМР;1055;1507;1054;1056ОН-10 д;НД;Получение в РЭС акта осмотра электроустановки;;;5;;0 д;0 д
0%;59 д;НД;НД;27.09.26;16.10.26;20 д;;;3;СМР;1056;1508;1055ОН-10 д;1057;НД;Формирование и подача пакета документов в Ростехнадзор для сдачи ТП в эксплуатацию;;;5;;0 д;0 д
0%;59 д;НД;НД;17.10.26;31.10.26;15 д;;;3;СМР;1057;1509;1056;"1058;1059";НД;Получение Акта осмотра ТП и разрешения на допуск в эксплуатацию электроустановки в Ростехнадзоре;;;5;;0 д;0 д
0%;59 д;НД;НД;01.11.26;10.11.26;10 д;;;3;СМР;1058;1510;1057;"1093;1105";НД;Получение  акта о выполнении ТУ и акта ТП от сетевой организации;;;5;;0 д;0 д
0%;59 д;НД;НД;01.11.26;10.11.26;10 д;;;3;СМР;1059;1511;1057;1060;НД;Получение  актов о допуске в эксплуатацию приборов учета ;;;5;;0 д;0 д
0%;59 д;НД;НД;11.11.26;10.12.26;30 д;;;3;СМР;1060;1512;1059;1165;НД;Заключение со сбытовой организаций йдоговора энергоснабжения объекта. Пуск по постоянной схеме;;;5;;0 д;0 д
0%;306 д;НД;НД;01.07.26;01.11.26;124 д;;;2;СМР;1061;1513;;;НД;Сдача сети газоснабжения:;60.3;;4;;0 д;0 д
0%;242 д;НД;НД;01.10.24;01.10.24;0 д;;Привязать к началу СМР сети по газу;3;СМР;1062;1514;;;НД;Заключение Договора на осуществление строительного контроля, либо Приказ на строительный контроль  (тех.надзор РЭС);;;5;;0 д;0 д
0%;30 д;НД;НД;31.07.26;09.08.26;10 д;;;3;СМР;1063;1515;1151;1064;НД;Заключение договора на выполнение работ по монтажу, прохождению метрологической экспертизы УУГ и сдаче в эксплуатацию коммерческого узла учета газа, включая разработку технического решения, в т.ч.:;;;5;;0 д;0 д
0%;31 д;01.06.26;01.07.26;10.08.26;29.08.26;20 д;;;3;СМР;1064;1516;1063;1073;НД;"Вызов представителя Службы режимов газоснабжения филиала ГУП МО ""Мособлгаз"" на приемку УУГ в эксплуатацию. Приемка УУГ в экспл.";;;5;;70 д;59 д
0%;62 д;01.07.26;31.08.26;01.07.26;09.08.26;40 д;;;3;СМР;1065;1517;1151ОН-30 д;"1076;1071ОН-20 д";НД;Подготовка и формирование исполнительно-технической документации по газоснабжению объекта (ГСВ, ГСН, УУГ);;;5;;0 д;-22 д
0%;62 д;01.07.26;31.08.26;31.07.26;09.08.26;10 д;;;3;СМР;1066;1518;1151;;НД;"Проведение замеров сигнализатора загазованности филиалом ГУП МО ""Мособлгаз"" , получение Акта проверки работы сигнализатора загазованности";;;5;;30 д;-22 д
0%;62 д;01.07.26;31.08.26;31.07.26;09.08.26;10 д;;;3;СМР;1067;1519;1151;;НД;"Проверка филиалом ГУП МО ""Мособлгаз"" изолир. Фланца , Получение справки о проверке изолирующих соединений";;;5;;30 д;-22 д
0%;62 д;01.07.26;31.08.26;31.07.26;09.08.26;10 д;;;3;СМР;1068;1520;1151;;НД;Акт ВДПО (акт осмотра дымовых каналов);;;5;;30 д;-22 д
0%;62 д;01.07.26;31.08.26;31.07.26;09.08.26;10 д;;;3;СМР;1069;1521;1151;;НД;Акт/Протокол на Заземление газоиспользующего оборудования;;;5;;30 д;-22 д
0%;62 д;01.07.26;31.08.26;31.07.26;09.08.26;10 д;;;3;СМР;1070;1522;1151;;НД;Получение справки о принадлежности ГРС;;;5;;30 д;-22 д
0%;61 д;НД;НД;21.07.26;09.08.26;20 д;;;3;СМР;1071;1523;1065ОН-20 д;;НД;План ликвидаций аварийных ситуаций ПЛАС;;;5;;0 д;0 д
0%;31 д;01.08.26;31.08.26;31.07.26;09.08.26;10 д;;;3;СМР;1072;1524;1151;;НД;"Заключение Договора на ТО шкафа Аксон с филиалом ГУП МО ""Мособлгаз""";;;5;;-1 д;-22 д
0%;31 д;01.08.26;31.08.26;30.08.26;08.09.26;10 д;;;3;СМР;1073;1525;1064;1076;НД;Заключение Договора на техническое (сервисное) обслуживание газового оборудования, узла учета газа при приемке узла учета газа;;;5;;29 д;8 д
0%;31 д;01.08.26;31.08.26;31.07.26;09.08.26;10 д;;;3;СМР;1074;1526;1151;1076;НД;Заключение Договора на техническое обслуживание построенного газопровода;;;5;;-1 д;-22 д
0%;31 д;01.08.26;31.08.26;31.07.26;09.08.26;10 д;;;3;СМР;1075;1527;1151;1076;НД;Заключение Договора на эксплуатацию котельных;;;5;;-1 д;-22 д
0%;31 д;01.08.26;31.08.26;09.09.26;18.09.26;10 д;;;3;СМР;1076;1528;"1065;1073;1074;1075";"1077;1078";НД;"Согласование исполнительно-технической документации в филиале ГУП МО ""Мособлгаз"" (ГСВ, ГСН, УУГ)";;;5;;39 д;18 д
0%;62 д;01.07.26;31.08.26;19.09.26;25.09.26;7 д;;;3;СМР;1077;1529;1076;1079;НД;Подписание Формы 13А (Акт проверки измерительного комплекса природного газа на соответствие нормативной, технической и проектной документации) и Формы 13Б (Акт приемки измерительного комплекса в качестве коммерческого узла учета газа) по результатам прием;;;5;;80 д;25 д
